customer_id,customer_name,email,phone,city,state,signup_date,customer_segment
Cust01002,Olivia Verma,Olivia.Verma1002@Yahoo.Com,9794688785.0,Jaipur,Rajasthan,2021-07-01,Regular
Cust01003,Evelyn Gupta,Evelyn.Gupta1003@Yahoo.Com,9253719450.0,Mumbai,Maharashtra,2024-11-11,New
Cust01004,Henry Jones,Henry.Jones1004@Outlook.Com,,Nashik,Maharashtra,2024-11-06,Vip
Cust01005,Charlotte Rao,Charlotte.Rao1005@Outlook.Com,8147077936.0,Ludhiana,Punjab,2024-11-04,New
Cust01006,Kabir Garcia,Kabir.Garcia1006@Gmail.Com,6473512658.0,Vadodara,Gujarat,2022-08-21,New
Cust01007,Sophia Singh,Sophia.Singh1007@Yahoo.Com,8232443879.0,Patna,Bihar,2021-09-30,New
Cust01008,James Gupta,James.Gupta1008@Mail.Com,6132731256.0,Surat,Gujarat,,Premium
Cust01009,Diya Johnson,Diya.Johnson1009@Gmail.Com,9502072103.0,Mumbai,Maharashtra,2021-10-31,Vip
Cust01010,Ishaan Smith,Ishaan.Smith1010@Mail.Com,9500956334.0,Jaipur,Rajasthan,2023-02-23,Regular
Cust01011,Anaya Verma,Anaya.Verma1011@Mail.Com,7329559732.0,Lucknow,Uttar Pradesh,2024-01-28,Regular
Cust01012,Reyansh Davis,Reyansh.Davis1012@Mail.Com,7871488705.0,Kolkata,West Bengal,2023-11-11,New
Cust01013,John Anderson,John.Anderson1013@Mail.Com,6525188957.0,Mumbai,Maharashtra,2023-07-21,Premium
Cust01014,Liam Miller,Liam.Miller1014@Gmail.Com,9965125276.0,Agra,Uttar Pradesh,2022-06-30,Premium
Cust01015,Diya Kumar,Diya.Kumar1015@Mail.Com,8707225056.0,Nagpur,Maharashtra,2023-01-28,New
Cust01016,Saanvi Williams,Saanvi.Williams1016@Mail.Com,8377333882.0,Patna,Bihar,2022-10-12,Regular
Cust01017,Emma Kumar,Emma.Kumar1017@Gmail.Com,9717650280.0,Mumbai,Maharashtra,2021-10-26,Vip
Cust01018,Riya Kumar,Riya.Kumar1018@Yahoo.Com,9749237951.0,Ahmedabad,Gujarat,2024-11-11,Regular
Cust01019,Emma Nair,Emma.Nair1019@Outlook.Com,6447470858.0,Nashik,Maharashtra,,Regular
Cust01020,Sophia Rao,Sophia.Rao1020@Yahoo.Com,6771536189.0,Ahmedabad,Gujarat,2022-03-04,Vip
Cust01021,James Davis,James.Davis1021@Gmail.Com,7883953139.0,Bhopal,Madhya Pradesh,2021-06-22,Premium
Cust01022,Emma Anderson,Emma.Anderson1022@Outlook.Com,7245247252.0,Bengaluru,Karnataka,2021-08-30,Premium
Cust01023,Charlotte Nair,Charlotte.Nair1023@Gmail.Com,6939130551.0,Vadodara,Gujarat,2022-05-23,Vip
Cust01024,Isabella Singh,Isabella.Singh1024@Gmail.Com,6304988340.0,Kanpur,Uttar Pradesh,2023-09-19,New
Cust01025,Pari Smith,Pari.Smith1025@Mail.Com,8730366539.0,Agra,Uttar Pradesh,2024-03-03,Premium
Cust01026,Alexander Patel,Alexander.Patel1026@Outlook.Com,6136917065.0,Nashik,Maharashtra,2023-03-22,New
Cust01027,Myra Kumar,Myra.Kumar1027@Mail.Com,8236965418.0,Pune,Maharashtra,2024-10-06,New
Cust01028,Harper Wilson,Harper.Wilson1028@Gmail.Com,7761336752.0,Lucknow,Uttar Pradesh,2022-09-24,New
Cust01029,Isabella Singh,Isabella.Singh1029@Yahoo.Com,7634409591.0,Chennai,Tamil Nadu,2023-05-14,Vip
Cust01030,Noah Davis,Noah.Davis1030@Yahoo.Com,6664637437.0,Patna,Bihar,2021-10-11,New
Cust01031,Amelia Verma,Amelia.Verma1031@Mail.Com,8849372868.0,Agra,Uttar Pradesh,2023-07-12,Vip
Cust01032,Pari Williams,Pari.Williams1032@Gmail.Com,6837336933.0,Jaipur,Rajasthan,2024-08-19,Vip
Cust01033,Abigail Jones,Abigail.Jones1033@Yahoo.Com,9683045299.0,Ahmedabad,Gujarat,2023-10-17,Regular
Cust01034,Michael Smith,Michael.Smith1034@Mail.Com,7454918890.0,Vadodara,Gujarat,2023-09-09,New
Cust01035,Ananya Nair,,9514909754.0,Lucknow,Uttar Pradesh,2024-05-17,Vip
Cust01036,Michael Patel,Michael.Patel1036@Mail.Com,9265255578.0,Jaipur,Rajasthan,2023-02-24,New
Cust01037,Riya Sharma,Riya.Sharma1037@Yahoo.Com,8668314010.0,Ludhiana,Punjab,2023-11-04,Regular
Cust01038,,Aditya.Patel1038_At_Mail.Com,8148943157.0,Surat,Gujarat,2022-12-15,Premium
Cust01039,Aditya Smith,Aditya.Smith1039@Gmail.Com,8132638306.0,Jaipur,Rajasthan,2021-11-03,Premium
Cust01040,Arjun Anderson,Arjun.Anderson1040@Mail.Com,6244879413.0,Lucknow,Uttar Pradesh,2022-04-24,Regular
Cust01041,Amelia Sharma,Amelia.Sharma1041@Outlook.Com,8480037473.0,Nagpur,Maharashtra,2024-03-18,New
Cust01042,Charlotte Iyer,Charlotte.Iyer1042@Outlook.Com,9250705917.0,Indore,Madhya Pradesh,2021-06-17,Premium
Cust01043,Aditya Iyer,Aditya.Iyer1043@Gmail.Com,8456614938.0,Nashik,Maharashtra,2021-07-20,Vip
Cust01044,Henry Jones,Henry.Jones1044@Mail.Com,6489311064.0,Hyderabad,Telangana,2023-03-09,Regular
Cust01045,Amelia Singh,Amelia.Singh1045_At_Yahoo.Com,8751088958.0,Vadodara,Gujarat,2023-09-04,Premium
Cust01046,Saanvi Iyer,Saanvi.Iyer1046@Yahoo.Com,9891163757.0,Ludhiana,Punjab,2023-07-26,Premium
Cust01047,Liam Rao,Liam.Rao1047@Yahoo.Com,,Nagpur,Maharashtra,2022-06-22,Regular
Cust01048,Reyansh Davis,Reyansh.Davis1048@Gmail.Com,7936379822.0,Nagpur,Maharashtra,2023-06-25,New
Cust01049,Vivaan Brown,Vivaan.Brown1049@Yahoo.Com,8336291485.0,Hyderabad,Telangana,2023-12-24,Regular
Cust01050,Aadhya Miller,Aadhya.Miller1050@Gmail.Com,6439687249.0,Ludhiana,Punjab,2024-12-21,Premium
Cust01051,Mia Jones,Mia.Jones1051@Outlook.Com,6551743874.0,Lucknow,Uttar Pradesh,2022-08-03,Regular
Cust01052,Aditya Jones,Aditya.Jones1052@Yahoo.Com,9444032888.0,Delhi,Delhi,2024-07-31,Regular
Cust01053,William Singh,William.Singh1053@Mail.Com,7691088471.0,Indore,Madhya Pradesh,2022-08-09,Regular
Cust01054,Sophia Patel,Sophia.Patel1054@Yahoo.Com,9293710228.0,Nashik,Maharashtra,2021-08-11,Premium
Cust01055,Lucas Gupta,Lucas.Gupta1055@Yahoo.Com,6804013071.0,Hyderabad,Telangana,,Premium
Cust01056,Sophia Williams,Sophia.Williams1056@Gmail.Com,8335628419.0,Ahmedabad,Gujarat,2024-10-04,Regular
Cust01057,Noah Brown,Noah.Brown1057@Outlook.Com,9360500943.0,Delhi,Delhi,2023-10-24,Vip
Cust01058,Aadhya Reddy,Aadhya.Reddy1058@Outlook.Com,6574872187.0,Hyderabad,Telangana,2022-05-30,Premium
Cust01059,Aditya Smith,Aditya.Smith1059@Mail.Com,8791175622.0,Patna,Bihar,2024-12-01,Regular
Cust01060,Pari Nair,Pari.Nair1060@Gmail.Com,8212389230.0,Surat,Gujarat,2021-10-23,New
Cust01061,Ishaan Kumar,Ishaan.Kumar1061@Yahoo.Com,9313086324.0,Bhopal,Madhya Pradesh,2022-02-03,New
Cust01062,Aditya Wilson,Aditya.Wilson1062@Mail.Com,6677379805.0,Ahmedabad,Gujarat,2022-10-03,Premium
Cust01063,Isabella Davis,Isabella.Davis1063@Outlook.Com,7126564074.0,Pune,Maharashtra,2023-10-29,Premium
Cust01064,Myra Kumar,Myra.Kumar1064@Outlook.Com,8227802344.0,Patna,Bihar,2023-07-04,Vip
Cust01065,Benjamin Iyer,Benjamin.Iyer1065@Gmail.Com,,Agra,Uttar Pradesh,2021-12-13,New
Cust01066,Saanvi Iyer,Saanvi.Iyer1066@Yahoo.Com,7174058729.0,Jaipur,Rajasthan,2024-06-19,Premium
Cust01067,Myra Rao,Myra.Rao1067@Outlook.Com,7517445276.0,Hyderabad,Telangana,2023-05-23,Premium
Cust01068,Charlotte Nair,Charlotte.Nair1068@Gmail.Com,7114096002.0,Chennai,Tamil Nadu,2021-11-19,Regular
Cust01069,Riya Gupta,Riya.Gupta1069@Yahoo.Com,7816879784.0,Delhi,Delhi,2024-06-10,New
Cust01070,Riya Sharma,Riya.Sharma1070@Yahoo.Com,8675541228.0,Pune,Maharashtra,2022-08-01,Regular
Cust01071,Vivaan Wilson,Vivaan.Wilson1071@Mail.Com,8546264411.0,Bhopal,Madhya Pradesh,2022-02-22,Regular
Cust01072,Arjun Sharma,Arjun.Sharma1072@Yahoo.Com,8398376580.0,Delhi,Delhi,2022-03-17,Premium
Cust01073,Evelyn Garcia,Evelyn.Garcia1073@Gmail.Com,6554597289.0,Indore,Madhya Pradesh,2024-10-03,New
Cust01074,Abigail Patel,Abigail.Patel1074@Outlook.Com,6229168599.0,Mumbai,Maharashtra,2024-11-29,Premium
Cust01075,Ira Williams,Ira.Williams1075@Outlook.Com,6973549236.0,Ludhiana,Punjab,2023-08-09,Premium
Cust01076,Evelyn Johnson,Evelyn.Johnson1076@Mail.Com,7725613347.0,Chennai,Tamil Nadu,2024-03-06,Premium
Cust01077,Ira Anderson,Ira.Anderson1077@Gmail.Com,7102663028.0,Lucknow,Uttar Pradesh,2023-05-19,Regular
Cust01078,Anaya Garcia,Anaya.Garcia1078@Mail.Com,,Patna,Bihar,2022-10-21,Premium
Cust01079,Reyansh Johnson,Reyansh.Johnson1079@Mail.Com,8483968051.0,Jaipur,Rajasthan,2024-10-01,Vip
Cust01080,Rohan Sharma,Rohan.Sharma1080_At_Outlook.Com,8573318556.0,Indore,Madhya Pradesh,2023-11-02,Regular
Cust01081,Noah Verma,Noah.Verma1081@Gmail.Com,6361143429.0,Kolkata,West Bengal,2024-09-19,Regular
Cust01082,Liam Garcia,Liam.Garcia1082@Mail.Com,9621715301.0,Bengaluru,Karnataka,2024-12-07,Vip
Cust01083,John Brown,John.Brown1083@Outlook.Com,9536525602.0,Mumbai,Maharashtra,2022-04-03,Vip
Cust01084,Arjun Johnson,Arjun.Johnson1084@Outlook.Com,,Chennai,Tamil Nadu,2022-07-19,Regular
Cust01085,Emma Sharma,Emma.Sharma1085@Outlook.Com,7895535798.0,Surat,Gujarat,2022-04-25,Regular
Cust01086,Anaya Smith,Anaya.Smith1086_At_Yahoo.Com,6555712014.0,Kolkata,West Bengal,2024-05-13,Premium
Cust01087,John Iyer,John.Iyer1087@Yahoo.Com,7505638961.0,Mumbai,Maharashtra,2021-12-27,Premium
Cust01088,Myra Nair,Myra.Nair1088@Outlook.Com,8344625145.0,Kanpur,Uttar Pradesh,2022-06-21,Regular
Cust01089,Alexander Nair,Alexander.Nair1089@Outlook.Com,7457831517.0,Surat,Gujarat,2022-06-30,Regular
Cust01090,Isabella Sharma,Isabella.Sharma1090@Yahoo.Com,6307582943.0,Delhi,Delhi,2024-09-21,New
Cust01091,Kiara Nair,Kiara.Nair1091@Outlook.Com,8482479056.0,Bengaluru,Karnataka,2023-01-05,Premium
Cust01092,Emma Wilson,Emma.Wilson1092@Gmail.Com,6269335584.0,Pune,Maharashtra,2024-04-26,Regular
Cust01093,Liam Johnson,Liam.Johnson1093@Yahoo.Com,7270997635.0,Bhopal,Madhya Pradesh,2022-12-21,Vip
Cust01094,Harper Wilson,Harper.Wilson1094@Mail.Com,7903091954.0,Surat,Gujarat,2022-08-03,Premium
Cust01095,Ishaan Smith,Ishaan.Smith1095@Mail.Com,6311007145.0,Ludhiana,Punjab,2022-09-17,New
Cust01096,Emma Davis,Emma.Davis1096@Mail.Com,6942664268.0,Ludhiana,Punjab,2022-04-12,New
Cust01097,Lucas Patel,Lucas.Patel1097@Mail.Com,9208991359.0,Vadodara,Gujarat,2022-07-22,Premium
Cust01098,Myra Miller,Myra.Miller1098@Yahoo.Com,8932166594.0,Mumbai,Maharashtra,2021-12-27,New
Cust01099,Vivaan Garcia,Vivaan.Garcia1099@Yahoo.Com,8226513239.0,Hyderabad,Telangana,2023-01-20,Vip
Cust01100,Benjamin Williams,Benjamin.Williams1100@Yahoo.Com,8903873197.0,Chennai,Tamil Nadu,2023-08-19,Premium
Cust01101,Diya Anderson,Diya.Anderson1101@Gmail.Com,7112184992.0,Agra,Uttar Pradesh,2022-12-04,Regular
Cust01102,James Williams,James.Williams1102@Outlook.Com,6584792101.0,Mumbai,Maharashtra,2023-10-06,Premium
Cust01103,Kabir Verma,Kabir.Verma1103@Gmail.Com,7943174275.0,Mumbai,Maharashtra,2022-02-02,Vip
Cust01104,Evelyn Verma,Evelyn.Verma1104@Gmail.Com,7331331418.0,Indore,Madhya Pradesh,2024-02-27,Premium
Cust01105,Ishaan Rao,Ishaan.Rao1105@Gmail.Com,7195145232.0,Bengaluru,Karnataka,2023-11-21,Vip
Cust01106,Reyansh Gupta,Reyansh.Gupta1106_At_Mail.Com,,Surat,Gujarat,2022-11-05,Regular
Cust01107,Kabir Williams,Kabir.Williams1107@Gmail.Com,9364621313.0,Hyderabad,Telangana,2022-07-30,New
Cust01108,,Anaya.Kumar1108@Gmail.Com,6165909932.0,Agra,Uttar Pradesh,2021-12-28,Vip
Cust01109,Lucas Williams,Lucas.Williams1109@Gmail.Com,9853648746.0,Patna,Bihar,2022-02-07,Premium
Cust01110,Ira Sharma,Ira.Sharma1110@Yahoo.Com,9273486582.0,Vadodara,Gujarat,2024-07-26,Premium
Cust01111,Mia Rao,Mia.Rao1111@Outlook.Com,9929580506.0,Kolkata,West Bengal,2023-11-25,Vip
Cust01112,Isabella Reddy,Isabella.Reddy1112@Gmail.Com,9140275218.0,Patna,Bihar,2023-02-22,Regular
Cust01113,Henry Rao,Henry.Rao1113@Yahoo.Com,7404898529.0,Bengaluru,Karnataka,2022-10-14,Regular
Cust01114,Isabella Singh,Isabella.Singh1114@Mail.Com,7461996126.0,Lucknow,Uttar Pradesh,,Premium
Cust01115,Olivia Rao,Olivia.Rao1115@Mail.Com,6726796234.0,Nashik,Maharashtra,2023-01-01,Regular
Cust01116,Riya Davis,Riya.Davis1116@Yahoo.Com,9734417214.0,Lucknow,Uttar Pradesh,2023-11-18,Vip
Cust01117,Olivia Davis,Olivia.Davis1117@Outlook.Com,8581309963.0,Bengaluru,Karnataka,2024-01-04,Premium
Cust01118,Olivia Sharma,,,Surat,Gujarat,2022-12-29,Regular
Cust01119,James Singh,James.Singh1119@Outlook.Com,6935402644.0,Mumbai,Maharashtra,2021-06-22,Premium
Cust01120,Pari Gupta,Pari.Gupta1120@Mail.Com,6537704234.0,Vadodara,Gujarat,2022-01-28,Regular
Cust01121,Aryan Garcia,Aryan.Garcia1121@Yahoo.Com,7114142209.0,Patna,Bihar,2023-04-15,Premium
Cust01122,Ira Verma,Ira.Verma1122@Gmail.Com,7585729796.0,Hyderabad,Telangana,2022-09-25,New
Cust01123,Michael Sharma,Michael.Sharma1123@Outlook.Com,6256357107.0,Vadodara,Gujarat,2024-09-10,Premium
Cust01124,Olivia Miller,Olivia.Miller1124@Gmail.Com,8131364696.0,Ludhiana,Punjab,2021-07-20,Regular
Cust01125,Emma Iyer,Emma.Iyer1125@Outlook.Com,8944651846.0,Hyderabad,Telangana,2022-04-12,New
Cust01126,Rohan Garcia,Rohan.Garcia1126@Gmail.Com,8124237378.0,Kanpur,Uttar Pradesh,2024-03-30,Regular
Cust01127,Mia Garcia,Mia.Garcia1127@Gmail.Com,6369059310.0,Pune,Maharashtra,2023-09-17,Regular
Cust01128,Michael Miller,Michael.Miller1128@Outlook.Com,9684900730.0,Chennai,Tamil Nadu,2024-06-09,Premium
Cust01129,Vihaan Rao,Vihaan.Rao1129@Outlook.Com,6115862045.0,Delhi,Delhi,2023-08-19,New
Cust01130,Olivia Jones,Olivia.Jones1130@Gmail.Com,6544931228.0,Pune,Maharashtra,2023-10-19,Premium
Cust01131,Michael Iyer,Michael.Iyer1131@Gmail.Com,6761387608.0,Nashik,Maharashtra,2023-07-09,New
Cust01132,Ananya Smith,Ananya.Smith1132@Gmail.Com,8898806620.0,Jaipur,Rajasthan,2022-06-06,Premium
Cust01133,Mia Kumar,Mia.Kumar1133@Outlook.Com,8527693141.0,Lucknow,Uttar Pradesh,2024-06-13,New
Cust01134,William Singh,William.Singh1134@Mail.Com,8398017489.0,Bhopal,Madhya Pradesh,2021-10-18,Premium
Cust01135,Emma Anderson,Emma.Anderson1135@Outlook.Com,9445915066.0,Ahmedabad,Gujarat,2024-05-25,Vip
Cust01136,Sophia Singh,Sophia.Singh1136@Gmail.Com,7268549881.0,Ahmedabad,Gujarat,2021-08-08,New
Cust01137,Michael Iyer,Michael.Iyer1137@Yahoo.Com,8609854554.0,Mumbai,Maharashtra,2023-09-04,Premium
Cust01138,Kabir Iyer,Kabir.Iyer1138@Yahoo.Com,7108149630.0,Delhi,Delhi,2023-10-19,Regular
Cust01139,Kiara Reddy,Kiara.Reddy1139@Outlook.Com,6191002437.0,Mumbai,Maharashtra,2021-10-12,Premium
Cust01140,Ishaan Williams,Ishaan.Williams1140@Yahoo.Com,7851634174.0,Vadodara,Gujarat,2023-07-09,New
Cust01141,Abigail Kumar,Abigail.Kumar1141_At_Yahoo.Com,7880563393.0,Kolkata,West Bengal,2022-03-21,Premium
Cust01142,Mia Garcia,Mia.Garcia1142@Gmail.Com,6888037262.0,Pune,Maharashtra,2023-12-11,Regular
Cust01143,Michael Reddy,Michael.Reddy1143@Gmail.Com,6559462927.0,Indore,Madhya Pradesh,2023-05-12,Regular
Cust01144,James Patel,James.Patel1144@Yahoo.Com,9981935980.0,Lucknow,Uttar Pradesh,2024-02-16,Regular
Cust01145,Aryan Kumar,Aryan.Kumar1145@Yahoo.Com,6772230652.0,Bhopal,Madhya Pradesh,2021-03-08,Vip
Cust01146,Kiara Kumar,Kiara.Kumar1146@Yahoo.Com,7728969739.0,Ahmedabad,Gujarat,2023-07-30,Premium
Cust01147,Aadhya Miller,Aadhya.Miller1147@Gmail.Com,,Mumbai,Maharashtra,2022-10-29,Vip
Cust01148,Lucas Wilson,Lucas.Wilson1148@Yahoo.Com,9322456840.0,Indore,Madhya Pradesh,2023-05-21,Regular
Cust01149,Myra Kumar,Myra.Kumar1149@Mail.Com,7210897670.0,Ludhiana,Punjab,2022-08-02,Premium
Cust01150,Emma Reddy,Emma.Reddy1150@Yahoo.Com,7816506780.0,Nagpur,Maharashtra,2023-06-08,Premium
Cust01151,Aadhya Johnson,Aadhya.Johnson1151@Gmail.Com,7439219391.0,Pune,Maharashtra,2022-06-11,Vip
Cust01152,William Anderson,William.Anderson1152@Mail.Com,6649014160.0,Indore,Madhya Pradesh,2022-05-08,Premium
Cust01153,Kabir Sharma,Kabir.Sharma1153@Outlook.Com,9543751428.0,Agra,Uttar Pradesh,2023-10-20,New
Cust01154,Vihaan Brown,Vihaan.Brown1154@Yahoo.Com,6292546728.0,Pune,Maharashtra,2023-03-31,Premium
Cust01155,Pari Kumar,Pari.Kumar1155@Gmail.Com,6940289501.0,Mumbai,Maharashtra,2022-01-07,Premium
Cust01156,Aarav Rao,Aarav.Rao1156@Outlook.Com,6247038561.0,Vadodara,Gujarat,2023-02-01,Premium
Cust01157,Abigail Davis,Abigail.Davis1157@Yahoo.Com,8931260068.0,Bhopal,Madhya Pradesh,2022-04-30,Premium
Cust01158,Arjun Williams,Arjun.Williams1158@Mail.Com,9524583449.0,Pune,Maharashtra,2022-03-29,Regular
Cust01159,Aryan Sharma,Aryan.Sharma1159@Gmail.Com,7640499929.0,Ahmedabad,Gujarat,2023-08-18,New
Cust01160,Myra Brown,Myra.Brown1160@Mail.Com,8842318351.0,Nagpur,Maharashtra,2024-04-01,Premium
Cust01161,Emma Nair,Emma.Nair1161@Outlook.Com,8125798620.0,Kanpur,Uttar Pradesh,2023-10-21,New
Cust01162,Aryan Nair,Aryan.Nair1162@Outlook.Com,,Mumbai,Maharashtra,2021-11-20,Regular
Cust01163,Amelia Verma,Amelia.Verma1163@Gmail.Com,9406919711.0,Bengaluru,Karnataka,2021-10-18,New
Cust01164,Noah Smith,Noah.Smith1164@Gmail.Com,8660966411.0,Hyderabad,Telangana,2022-12-29,Regular
Cust01165,Noah Verma,Noah.Verma1165@Yahoo.Com,9533057132.0,Lucknow,Uttar Pradesh,2023-05-08,New
Cust01166,Aditya Patel,Aditya.Patel1166@Gmail.Com,9534649019.0,Vadodara,Gujarat,2024-08-02,Premium
Cust01167,Ishaan Johnson,Ishaan.Johnson1167@Mail.Com,6221142507.0,Agra,Uttar Pradesh,2024-02-02,Vip
Cust01168,Diya Singh,Diya.Singh1168@Mail.Com,7130154837.0,Ludhiana,Punjab,2022-08-13,New
Cust01169,Michael Brown,Michael.Brown1169@Outlook.Com,7365121603.0,Pune,Maharashtra,2022-11-03,Regular
Cust01170,Saanvi Williams,Saanvi.Williams1170@Mail.Com,6459865737.0,Bengaluru,Karnataka,2023-04-22,Regular
Cust01171,Alexander Reddy,Alexander.Reddy1171@Gmail.Com,9262806001.0,Lucknow,Uttar Pradesh,2022-07-08,Premium
Cust01172,Isabella Wilson,Isabella.Wilson1172@Yahoo.Com,7970811194.0,Delhi,Delhi,2022-05-18,New
Cust01173,Kiara Sharma,Kiara.Sharma1173@Mail.Com,9674635345.0,Patna,Bihar,2022-02-26,Premium
Cust01174,Saanvi Miller,Saanvi.Miller1174@Mail.Com,9229783792.0,Vadodara,Gujarat,2023-04-02,Premium
Cust01175,William Reddy,William.Reddy1175@Gmail.Com,6189060646.0,Delhi,Delhi,2022-03-31,Premium
Cust01176,Charlotte Reddy,Charlotte.Reddy1176@Gmail.Com,6604283985.0,Nashik,Maharashtra,2023-06-11,Regular
Cust01177,Olivia Anderson,Olivia.Anderson1177@Mail.Com,6536711889.0,Nashik,Maharashtra,2024-11-14,Premium
Cust01178,Pari Sharma,Pari.Sharma1178@Gmail.Com,8984892178.0,Ahmedabad,Gujarat,2023-01-08,Premium
Cust01179,Ananya Kumar,Ananya.Kumar1179@Gmail.Com,8769764671.0,Bhopal,Madhya Pradesh,2021-07-28,New
Cust01180,Kabir Smith,Kabir.Smith1180@Mail.Com,,Hyderabad,Telangana,2021-09-12,Regular
Cust01181,Vivaan Davis,Vivaan.Davis1181@Gmail.Com,8818789234.0,Bhopal,Madhya Pradesh,2023-05-04,Regular
Cust01182,Riya Davis,Riya.Davis1182@Yahoo.Com,8215746097.0,Nagpur,Maharashtra,2024-02-06,Regular
Cust01183,Noah Brown,Noah.Brown1183@Mail.Com,8972214492.0,Kolkata,West Bengal,2021-12-19,Vip
Cust01184,Aryan Davis,Aryan.Davis1184@Yahoo.Com,7735917832.0,Patna,Bihar,2022-03-05,New
Cust01185,Aryan Sharma,Aryan.Sharma1185@Mail.Com,,Bengaluru,Karnataka,2024-10-03,Regular
Cust01186,Charlotte Gupta,Charlotte.Gupta1186@Mail.Com,9792525544.0,Kolkata,West Bengal,2022-10-08,New
Cust01187,Diya Sharma,Diya.Sharma1187@Gmail.Com,9732791389.0,Nashik,Maharashtra,2024-10-02,Premium
Cust01188,Ira Garcia,Ira.Garcia1188@Gmail.Com,8460693834.0,Jaipur,Rajasthan,2021-10-25,New
Cust01189,Vihaan Anderson,Vihaan.Anderson1189@Yahoo.Com,8780062139.0,Indore,Madhya Pradesh,2021-12-13,Premium
Cust01190,Vivaan Davis,Vivaan.Davis1190@Gmail.Com,6658252128.0,Agra,Uttar Pradesh,2023-02-25,Vip
Cust01191,Michael Iyer,Michael.Iyer1191@Gmail.Com,9139015343.0,Ludhiana,Punjab,2022-08-23,Premium
Cust01192,Diya Anderson,Diya.Anderson1192@Mail.Com,8201645222.0,Hyderabad,Telangana,2023-08-03,Premium
Cust01193,Michael Sharma,Michael.Sharma1193@Gmail.Com,6840966807.0,Vadodara,Gujarat,2024-03-25,Vip
Cust01194,Myra Brown,Myra.Brown1194@Yahoo.Com,7126386985.0,Nagpur,Maharashtra,2022-05-11,Vip
Cust01195,Isabella Brown,Isabella.Brown1195@Mail.Com,9711899667.0,Kolkata,West Bengal,2023-12-18,Premium
Cust01196,Harper Anderson,Harper.Anderson1196@Gmail.Com,8968038114.0,Ludhiana,Punjab,2022-01-18,Premium
Cust01197,Isabella Smith,,8698121114.0,Ludhiana,Punjab,2021-08-04,New
Cust01198,Riya Gupta,Riya.Gupta1198@Mail.Com,6453971277.0,Agra,Uttar Pradesh,2022-07-05,Regular
Cust01199,Michael Williams,Michael.Williams1199@Outlook.Com,6186198710.0,Surat,Gujarat,2024-05-26,Vip
Cust01200,Aarav Anderson,Aarav.Anderson1200@Yahoo.Com,8661409134.0,Ludhiana,Punjab,2024-03-17,New
Cust01201,Vivaan Kumar,Vivaan.Kumar1201_At_Yahoo.Com,8464959908.0,Bengaluru,Karnataka,2024-04-18,Vip
Cust01202,Vivaan Williams,Vivaan.Williams1202@Outlook.Com,8302972197.0,Kolkata,West Bengal,,Premium
Cust01203,Charlotte Reddy,Charlotte.Reddy1203@Gmail.Com,8513277550.0,Indore,Madhya Pradesh,2022-03-26,New
Cust01204,Riya Sharma,Riya.Sharma1204@Outlook.Com,9966251541.0,Jaipur,Rajasthan,2023-03-01,Vip
Cust01205,Charlotte Nair,Charlotte.Nair1205@Gmail.Com,6947167085.0,Surat,Gujarat,2022-11-15,New
Cust01206,Isabella Garcia,Isabella.Garcia1206@Mail.Com,8815388098.0,Jaipur,Rajasthan,2024-04-17,Premium
Cust01207,Michael Garcia,Michael.Garcia1207@Mail.Com,6331750332.0,Nagpur,Maharashtra,2023-02-18,Regular
Cust01208,Liam Johnson,Liam.Johnson1208_At_Mail.Com,7361674305.0,Indore,Madhya Pradesh,2024-11-15,Regular
Cust01209,Isabella Anderson,Isabella.Anderson1209@Outlook.Com,9919435702.0,Surat,Gujarat,2023-03-30,Regular
Cust01210,Pari Williams,Pari.Williams1210@Mail.Com,9591650963.0,Chennai,Tamil Nadu,2024-01-11,Premium
Cust01211,Charlotte Kumar,Charlotte.Kumar1211@Outlook.Com,7816136735.0,Mumbai,Maharashtra,2022-10-22,Regular
Cust01212,Michael Gupta,Michael.Gupta1212@Outlook.Com,9422012349.0,Mumbai,Maharashtra,2022-06-28,Regular
Cust01213,Rohan Jones,Rohan.Jones1213@Outlook.Com,8985154285.0,Patna,Bihar,2024-12-06,New
Cust01214,Kabir Kumar,Kabir.Kumar1214@Yahoo.Com,7279175108.0,Chennai,Tamil Nadu,2024-01-14,New
Cust01215,Ananya Johnson,Ananya.Johnson1215@Gmail.Com,6339921653.0,Ludhiana,Punjab,2023-06-01,New
Cust01216,Isabella Verma,Isabella.Verma1216@Gmail.Com,9611784511.0,Surat,Gujarat,2023-05-20,New
Cust01217,Aditya Brown,Aditya.Brown1217@Yahoo.Com,9546390055.0,Pune,Maharashtra,2023-12-07,New
Cust01218,John Miller,John.Miller1218@Outlook.Com,8917171804.0,Hyderabad,Telangana,2022-06-05,Vip
Cust01219,Benjamin Williams,Benjamin.Williams1219_At_Yahoo.Com,9555155329.0,Bengaluru,Karnataka,2024-11-01,Vip
Cust01220,Alexander Smith,Alexander.Smith1220@Gmail.Com,9433681017.0,Lucknow,Uttar Pradesh,2024-11-26,Regular
Cust01221,James Jones,James.Jones1221@Yahoo.Com,8916676253.0,Pune,Maharashtra,2024-06-06,Regular
Cust03071,Aryan Patel,,9128890699.0,Indore,Madhya Pradesh,2022-12-24,Vip
Cust01222,Reyansh Rao,Reyansh.Rao1222@Yahoo.Com,8530289001.0,Delhi,Delhi,2022-04-07,Regular
